,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1754,2466666,15,15,90m,34k,900,140ms,2,0.8999999999999999,64m,56k,98m,40k,10g,16g,380s,4s,8,false,0.6,false,false,0.7
1755,3100000,30,30,119m,112k,110,330ms,3,0.6,64m,25k,58m,106k,14g,10g,500s,9s,1,true,0.6,false,true,0.8999999999999999
1756,2466666,30,30,34m,114k,490,510ms,4,0.7999999999999999,48m,93k,118m,24k,10g,10g,180s,2s,8,true,0.9999999999999999,false,true,0.7
1757,3100000,20,20,108m,62k,930,570ms,1,0.8999999999999999,58m,44k,112m,80k,10g,11g,380s,8s,7,false,0.8999999999999999,false,true,0.7999999999999999
1758,1200000,30,30,117m,112k,270,920ms,4,0.5,48m,75k,112m,66k,11g,16g,440s,1s,6,true,0.9999999999999999,true,false,0.7999999999999999
1759,2466666,20,20,38m,49k,800,960ms,3,0.7,10m,53k,84m,114k,10g,18g,120s,7s,1,false,0.9999999999999999,true,false,0.8999999999999999
1760,2466666,15,15,48m,123k,450,590ms,2,0.9999999999999999,20m,50k,30m,58k,13g,10g,20s,6s,3,true,0.5,false,true,0.9999999999999999
1761,1200000,30,30,39m,64k,910,1000ms,3,0.7999999999999999,22m,86k,54m,120k,13g,8g,60s,7s,3,true,0.7999999999999999,false,true,0.6
1762,1833333,10,10,109m,41k,410,610ms,1,0.9999999999999999,64m,68k,40m,126k,14g,11g,280s,5s,6,true,0.9999999999999999,true,true,0.9999999999999999
1763,1200000,30,30,88m,39k,370,840ms,3,0.8999999999999999,42m,116k,128m,50k,11g,12g,100s,3s,2,true,0.5,false,false,0.5
1764,1200000,15,15,117m,90k,970,460ms,2,0.6,14m,42k,52m,84k,14g,15g,220s,7s,4,true,0.9999999999999999,false,false,0.8999999999999999
1765,2466666,15,15,79m,106k,640,850ms,4,0.7999999999999999,38m,93k,64m,102k,13g,14g,40s,9s,2,true,0.8999999999999999,false,false,0.7
1766,1833333,10,10,99m,90k,990,110ms,1,0.5,64m,123k,102m,94k,8g,18g,380s,4s,4,false,0.7999999999999999,true,false,0.5
1767,3100000,30,30,28m,112k,290,920ms,4,0.6,58m,77k,26m,122k,14g,10g,200s,9s,1,true,0.7999999999999999,true,false,0.8999999999999999
1768,2466666,10,10,39m,41k,980,480ms,5,0.8999999999999999,42m,35k,70m,86k,10g,13g,60s,6s,2,false,0.6,false,true,0.8999999999999999
1769,1200000,10,10,106m,95k,940,660ms,5,0.9999999999999999,44m,115k,24m,104k,12g,13g,200s,10s,4,true,0.6,false,false,0.7999999999999999
1770,2466666,10,10,65m,94k,680,450ms,1,0.8999999999999999,46m,32k,96m,84k,12g,14g,400s,7s,7,false,0.7,false,true,0.9999999999999999
1771,3100000,20,20,69m,90k,760,960ms,3,0.9999999999999999,18m,83k,58m,102k,14g,9g,100s,2s,3,true,0.7,false,true,0.9999999999999999
1772,1200000,10,10,27m,25k,690,870ms,4,0.7999999999999999,62m,122k,76m,114k,11g,11g,120s,1s,1,true,0.8999999999999999,true,false,0.6
1773,3100000,10,10,103m,55k,370,510ms,1,0.7999999999999999,14m,105k,106m,70k,8g,15g,40s,2s,3,false,0.9999999999999999,true,false,0.6
1774,2466666,20,20,81m,33k,580,580ms,2,0.8999999999999999,36m,77k,104m,108k,14g,16g,360s,10s,6,true,0.7999999999999999,false,true,0.7999999999999999
1775,3100000,15,15,90m,82k,820,800ms,3,0.7999999999999999,46m,84k,40m,30k,14g,12g,220s,8s,4,false,0.9999999999999999,true,true,0.9999999999999999
1776,2466666,30,30,55m,24k,100,700ms,1,0.7999999999999999,12m,124k,84m,50k,9g,9g,200s,9s,4,true,0.9999999999999999,true,false,0.8999999999999999
1777,2466666,10,10,75m,36k,150,860ms,1,0.6,28m,49k,124m,52k,9g,14g,40s,9s,8,true,0.5,false,true,0.5
1778,3100000,30,30,27m,115k,240,950ms,4,0.5,58m,67k,58m,92k,9g,16g,20s,2s,3,false,0.6,true,true,0.6
1779,1833333,10,10,76m,53k,440,310ms,1,0.5,36m,41k,98m,120k,8g,11g,400s,10s,4,true,0.7999999999999999,true,false,0.8999999999999999
1780,1200000,15,15,31m,66k,480,560ms,3,0.5,48m,26k,96m,94k,13g,15g,440s,2s,6,false,0.8999999999999999,true,true,0.7999999999999999
1781,1833333,30,30,44m,76k,980,520ms,5,0.7999999999999999,46m,44k,62m,64k,13g,10g,340s,2s,2,false,0.7999999999999999,true,false,0.8999999999999999
1782,1200000,10,10,98m,61k,600,880ms,2,0.5,36m,100k,54m,60k,8g,8g,220s,2s,8,false,0.5,true,false,0.8999999999999999
1783,3100000,20,20,47m,37k,880,180ms,5,0.5,8m,63k,90m,36k,10g,12g,80s,5s,6,false,0.6,true,true,0.8999999999999999
1784,2466666,20,20,127m,32k,710,340ms,1,0.8999999999999999,32m,39k,78m,66k,10g,16g,80s,6s,7,false,0.6,true,true,0.8999999999999999
1785,1833333,15,15,112m,64k,580,310ms,5,0.7999999999999999,50m,45k,38m,96k,9g,11g,500s,7s,6,false,0.5,true,false,0.7999999999999999
1786,2466666,30,30,84m,68k,680,610ms,3,0.7,48m,27k,76m,128k,8g,10g,320s,3s,3,true,0.7,false,false,0.8999999999999999
1787,1833333,30,30,26m,28k,410,150ms,4,0.9999999999999999,50m,72k,114m,84k,14g,14g,440s,8s,6,true,0.7,false,true,0.6
1788,1833333,30,30,58m,95k,430,710ms,2,0.5,58m,111k,88m,82k,10g,16g,180s,9s,7,false,0.9999999999999999,false,false,0.7
1789,3100000,10,10,111m,37k,980,710ms,2,0.7999999999999999,24m,28k,38m,86k,13g,12g,120s,4s,4,false,0.7999999999999999,false,false,0.7999999999999999
1790,3100000,30,30,90m,119k,1000,170ms,1,0.5,48m,74k,68m,86k,13g,12g,500s,6s,2,false,0.5,true,true,0.7999999999999999
1791,3100000,15,15,29m,92k,140,900ms,3,0.5,28m,119k,32m,26k,9g,12g,180s,8s,3,true,0.9999999999999999,false,true,0.5
1792,1200000,10,10,74m,94k,930,120ms,5,0.5,20m,70k,56m,120k,13g,15g,100s,2s,5,true,0.7,false,false,0.8999999999999999
1793,1833333,10,10,82m,107k,240,920ms,2,0.8999999999999999,48m,54k,44m,50k,9g,13g,260s,2s,7,true,0.9999999999999999,false,false,0.7
1794,2466666,10,10,115m,66k,810,310ms,3,0.8999999999999999,18m,75k,112m,106k,14g,14g,500s,10s,6,true,0.6,false,false,0.8999999999999999
1795,1833333,10,10,99m,61k,140,850ms,3,0.9999999999999999,60m,109k,114m,78k,14g,18g,120s,7s,2,false,0.7,true,false,0.8999999999999999
1796,1200000,30,30,98m,51k,770,330ms,3,0.7999999999999999,34m,99k,38m,102k,11g,10g,180s,8s,7,false,0.5,true,false,0.7
1797,3100000,15,15,91m,33k,530,800ms,4,0.8999999999999999,28m,73k,30m,110k,12g,10g,380s,8s,4,true,0.5,false,false,0.9999999999999999
1798,2466666,30,30,43m,97k,340,390ms,2,0.7999999999999999,16m,64k,106m,66k,10g,15g,460s,4s,3,true,0.9999999999999999,true,false,0.7999999999999999
1799,3100000,15,15,37m,51k,600,330ms,5,0.7999999999999999,42m,109k,50m,50k,11g,16g,20s,2s,8,true,0.6,true,false,0.9999999999999999
1800,1833333,30,30,80m,50k,270,510ms,3,0.7,18m,29k,70m,24k,8g,11g,320s,4s,7,false,0.5,false,true,0.5
1801,3100000,20,20,114m,101k,800,410ms,5,0.7,44m,41k,76m,124k,12g,13g,20s,6s,6,false,0.7,false,true,0.7
1802,1833333,20,20,114m,32k,390,170ms,4,0.7,20m,42k,82m,36k,8g,18g,100s,8s,4,true,0.6,false,false,0.5
1803,3100000,15,15,74m,93k,940,540ms,3,0.8999999999999999,60m,33k,46m,80k,13g,8g,60s,9s,7,true,0.8999999999999999,true,false,0.7
1804,1200000,20,20,74m,29k,130,860ms,5,0.5,60m,67k,122m,50k,10g,16g,360s,10s,1,true,0.9999999999999999,true,true,0.5
1805,3100000,10,10,101m,51k,210,830ms,4,0.5,54m,90k,64m,122k,13g,13g,440s,1s,3,false,0.7999999999999999,true,true,0.5
1806,3100000,20,20,68m,105k,680,400ms,3,0.7,26m,121k,76m,80k,10g,18g,100s,9s,7,false,0.6,false,false,0.7
1807,2466666,20,20,69m,56k,540,610ms,5,0.8999999999999999,32m,96k,54m,126k,11g,9g,380s,8s,5,false,0.9999999999999999,false,true,0.5
1808,2466666,15,15,29m,128k,460,840ms,4,0.6,4m,24k,70m,32k,8g,15g,240s,1s,4,false,0.6,false,true,0.7
1809,1833333,10,10,42m,125k,430,220ms,3,0.7999999999999999,8m,98k,92m,120k,13g,16g,420s,8s,6,false,0.9999999999999999,false,true,0.9999999999999999
1810,2466666,10,10,107m,104k,680,260ms,4,0.5,38m,107k,66m,68k,13g,16g,60s,8s,2,true,0.7999999999999999,false,false,0.5
1811,1833333,10,10,112m,58k,750,520ms,1,0.7999999999999999,40m,38k,82m,116k,10g,14g,180s,8s,1,false,0.6,false,true,0.6
1812,2466666,30,30,88m,99k,500,100ms,1,0.5,64m,45k,30m,66k,8g,10g,40s,3s,3,false,0.8999999999999999,true,false,0.7999999999999999
1813,2466666,20,20,112m,70k,220,800ms,2,0.5,26m,32k,92m,52k,9g,8g,200s,9s,1,false,0.7,false,true,0.8999999999999999
1814,3100000,20,20,117m,80k,780,640ms,1,0.7,24m,82k,74m,40k,8g,15g,200s,9s,6,false,0.7999999999999999,false,true,0.7999999999999999
1815,1833333,20,20,74m,121k,370,480ms,4,0.8999999999999999,48m,64k,64m,122k,13g,12g,480s,2s,8,true,0.8999999999999999,false,true,0.7
1816,3100000,10,10,105m,29k,330,550ms,2,0.7999999999999999,58m,120k,102m,94k,14g,10g,420s,3s,1,false,0.7,true,true,0.8999999999999999
1817,3100000,10,10,56m,24k,850,200ms,3,0.6,24m,63k,58m,48k,14g,10g,100s,2s,6,false,0.5,false,false,0.8999999999999999
1818,1200000,30,30,82m,80k,750,150ms,5,0.8999999999999999,34m,119k,112m,128k,9g,10g,140s,1s,4,false,0.7,false,false,0.7
1819,1200000,10,10,77m,42k,300,780ms,4,0.8999999999999999,16m,31k,74m,62k,11g,13g,460s,3s,7,true,0.8999999999999999,true,false,0.7999999999999999
1820,2466666,15,15,71m,34k,1000,320ms,2,0.7,46m,65k,32m,108k,13g,14g,380s,4s,5,true,0.7999999999999999,true,true,0.8999999999999999
1821,2466666,30,30,110m,33k,190,860ms,4,0.9999999999999999,44m,106k,72m,106k,11g,8g,160s,7s,7,false,0.6,true,false,0.5
1822,3100000,30,30,84m,51k,280,360ms,4,0.8999999999999999,56m,65k,26m,70k,12g,18g,260s,8s,8,false,0.5,false,true,0.7
1823,1200000,15,15,30m,33k,720,970ms,2,0.7999999999999999,44m,65k,122m,58k,13g,17g,20s,2s,5,false,0.9999999999999999,false,false,0.7
1824,3100000,15,15,128m,67k,1000,750ms,4,0.9999999999999999,54m,45k,60m,120k,10g,17g,260s,8s,8,false,0.7,false,false,0.8999999999999999
1825,1200000,10,10,86m,39k,270,660ms,4,0.6,6m,121k,32m,66k,8g,14g,160s,5s,1,false,0.8999999999999999,false,true,0.6
1826,1833333,10,10,86m,121k,740,290ms,4,0.7999999999999999,20m,56k,42m,42k,10g,13g,360s,4s,8,true,0.8999999999999999,false,true,0.5
1827,1833333,20,20,53m,111k,730,300ms,5,0.5,20m,104k,40m,80k,11g,17g,100s,2s,7,false,0.9999999999999999,false,false,0.7999999999999999
1828,1200000,10,10,96m,106k,690,130ms,5,0.5,62m,25k,116m,108k,13g,18g,440s,1s,3,true,0.5,true,false,0.5
1829,2466666,10,10,47m,111k,700,430ms,1,0.6,4m,121k,122m,62k,11g,15g,160s,8s,1,true,0.6,true,true,0.6
1830,2466666,30,30,94m,71k,680,800ms,4,0.6,32m,30k,98m,58k,12g,14g,140s,1s,7,false,0.5,true,false,0.9999999999999999
1831,3100000,30,30,122m,125k,330,700ms,3,0.9999999999999999,52m,107k,90m,98k,8g,11g,40s,4s,4,false,0.7999999999999999,false,false,0.8999999999999999
1832,1833333,30,30,76m,54k,780,670ms,3,0.7999999999999999,26m,29k,100m,112k,9g,13g,420s,2s,5,false,0.8999999999999999,false,false,0.5
1833,1833333,10,10,96m,58k,100,750ms,4,0.8999999999999999,12m,92k,72m,92k,8g,15g,60s,4s,3,true,0.8999999999999999,false,true,0.9999999999999999
1834,3100000,10,10,56m,97k,630,540ms,2,0.9999999999999999,32m,44k,80m,76k,8g,14g,440s,1s,4,false,0.7999999999999999,false,true,0.6
1835,2466666,15,15,73m,52k,730,690ms,5,0.6,16m,56k,68m,24k,11g,12g,40s,5s,1,true,0.7,true,false,0.6
1836,3100000,20,20,92m,69k,570,850ms,3,0.6,22m,27k,70m,24k,13g,14g,360s,6s,5,true,0.5,false,true,0.6
1837,1200000,20,20,98m,41k,710,510ms,3,0.9999999999999999,64m,102k,24m,94k,13g,18g,380s,8s,7,true,0.7,true,false,0.8999999999999999
1838,2466666,10,10,77m,98k,730,270ms,3,0.8999999999999999,20m,51k,106m,32k,8g,13g,400s,3s,3,false,0.7999999999999999,true,true,0.8999999999999999
1839,2466666,30,30,104m,75k,920,370ms,2,0.9999999999999999,52m,65k,86m,88k,13g,8g,100s,6s,6,true,0.5,true,false,0.7999999999999999
1840,2466666,30,30,81m,57k,280,330ms,3,0.7,38m,44k,116m,52k,9g,12g,260s,6s,1,true,0.6,false,false,0.6
1841,2466666,10,10,46m,31k,280,880ms,4,0.7,54m,124k,98m,72k,10g,18g,440s,2s,8,false,0.8999999999999999,true,true,0.7999999999999999
1842,2466666,20,20,49m,101k,970,910ms,2,0.8999999999999999,14m,91k,126m,30k,11g,12g,460s,9s,5,false,0.9999999999999999,false,true,0.8999999999999999
1843,1200000,15,15,86m,25k,270,480ms,3,0.9999999999999999,32m,112k,88m,82k,12g,11g,460s,1s,7,false,0.7,false,false,0.6
1844,3100000,20,20,128m,108k,500,760ms,2,0.7,62m,92k,52m,80k,8g,15g,120s,1s,2,true,0.7999999999999999,true,false,0.9999999999999999
1845,3100000,15,15,82m,102k,420,820ms,3,0.5,40m,45k,86m,38k,10g,9g,60s,6s,2,true,0.9999999999999999,false,true,0.9999999999999999
1846,1200000,15,15,71m,84k,180,980ms,5,0.7,24m,32k,90m,60k,10g,9g,40s,8s,7,true,0.5,false,true,0.8999999999999999
1847,3100000,10,10,65m,64k,570,410ms,4,0.7999999999999999,64m,105k,86m,100k,8g,11g,320s,2s,6,false,0.9999999999999999,true,false,0.7
1848,1200000,10,10,123m,40k,710,200ms,3,0.6,12m,69k,96m,100k,10g,10g,140s,9s,7,true,0.5,true,true,0.9999999999999999
1849,3100000,20,20,53m,71k,320,130ms,1,0.6,34m,96k,28m,92k,11g,8g,200s,9s,3,true,0.5,false,false,0.5
1850,2466666,10,10,98m,37k,280,640ms,2,0.7,36m,40k,70m,84k,10g,10g,100s,8s,5,true,0.7999999999999999,false,true,0.9999999999999999
1851,1833333,30,30,107m,88k,180,710ms,3,0.7999999999999999,42m,74k,126m,98k,14g,16g,160s,8s,4,false,0.6,true,true,0.7
1852,1200000,20,20,57m,55k,120,450ms,3,0.9999999999999999,54m,45k,126m,38k,8g,14g,80s,4s,8,false,0.7999999999999999,true,true,0.9999999999999999
1853,3100000,20,20,74m,35k,140,760ms,3,0.5,32m,28k,80m,24k,8g,11g,220s,2s,1,false,0.6,false,false,0.7
1854,1200000,30,30,97m,118k,450,190ms,3,0.7999999999999999,34m,81k,106m,68k,11g,12g,320s,6s,1,false,0.8999999999999999,false,false,0.7999999999999999
1855,3100000,15,15,34m,38k,870,620ms,3,0.8999999999999999,54m,125k,74m,26k,9g,10g,260s,6s,5,false,0.7,false,false,0.5
1856,3100000,30,30,123m,85k,600,520ms,3,0.7999999999999999,48m,86k,124m,122k,11g,15g,420s,9s,1,true,0.5,true,false,0.6
1857,2466666,20,20,32m,99k,330,310ms,5,0.6,34m,27k,32m,72k,12g,8g,120s,10s,1,false,0.7999999999999999,false,true,0.9999999999999999
1858,3100000,30,30,87m,28k,850,730ms,1,0.5,14m,71k,86m,68k,9g,8g,60s,1s,6,false,0.7999999999999999,true,true,0.5
1859,1200000,30,30,71m,44k,370,850ms,2,0.7,44m,45k,88m,108k,12g,9g,140s,2s,3,false,0.6,false,true,0.7999999999999999
1860,2466666,15,15,122m,86k,990,620ms,4,0.8999999999999999,26m,65k,108m,80k,8g,13g,400s,9s,4,true,0.5,true,false,0.6
1861,1200000,10,10,112m,40k,180,130ms,2,0.9999999999999999,32m,86k,58m,24k,9g,10g,240s,2s,5,true,0.7,false,true,0.9999999999999999
1862,3100000,20,20,66m,62k,870,190ms,1,0.5,20m,46k,26m,24k,11g,15g,460s,10s,6,false,0.6,true,false,0.5
1863,1833333,20,20,36m,101k,570,420ms,4,0.8999999999999999,6m,68k,56m,66k,11g,9g,280s,10s,1,false,0.8999999999999999,false,false,0.6
1864,2466666,10,10,106m,25k,470,210ms,3,0.7999999999999999,8m,48k,58m,84k,8g,15g,360s,4s,2,false,0.9999999999999999,false,true,0.7999999999999999
1865,3100000,10,10,60m,71k,630,240ms,4,0.5,56m,30k,42m,108k,14g,9g,40s,3s,2,true,0.6,false,false,0.9999999999999999
1866,1833333,20,20,40m,100k,610,580ms,4,0.9999999999999999,26m,61k,44m,126k,11g,12g,100s,9s,6,true,0.5,false,false,0.7
1867,2466666,10,10,91m,128k,650,250ms,5,0.8999999999999999,40m,54k,122m,34k,8g,16g,120s,9s,1,false,0.7,false,false,0.6
1868,1200000,20,20,103m,31k,230,310ms,1,0.6,48m,60k,124m,48k,14g,9g,400s,3s,7,false,0.7,true,true,0.6
1869,3100000,10,10,81m,26k,530,830ms,4,0.5,38m,48k,62m,24k,12g,9g,420s,4s,7,true,0.6,false,false,0.7999999999999999
1870,3100000,10,10,66m,91k,360,800ms,1,0.9999999999999999,44m,62k,122m,76k,9g,10g,400s,10s,6,true,0.5,false,false,0.9999999999999999
1871,2466666,30,30,47m,46k,680,770ms,2,0.6,12m,60k,116m,112k,10g,17g,420s,7s,1,true,0.7999999999999999,true,true,0.5
1872,2466666,30,30,48m,89k,660,550ms,4,0.5,18m,48k,114m,34k,8g,11g,480s,5s,6,false,0.6,false,false,0.7999999999999999
1873,1833333,20,20,40m,116k,260,800ms,5,0.5,38m,124k,36m,124k,8g,10g,340s,1s,8,false,0.8999999999999999,false,true,0.7
1874,1200000,20,20,67m,74k,510,190ms,5,0.5,40m,101k,24m,100k,11g,15g,460s,1s,7,false,0.7999999999999999,true,false,0.7
1875,1833333,10,10,37m,86k,700,400ms,1,0.7,54m,103k,124m,114k,8g,15g,500s,2s,8,false,0.8999999999999999,true,false,0.6
1876,3100000,10,10,85m,101k,210,670ms,1,0.8999999999999999,38m,114k,48m,24k,12g,11g,80s,3s,2,false,0.6,true,false,0.5
1877,2466666,30,30,111m,112k,380,170ms,5,0.5,62m,72k,118m,102k,9g,9g,380s,5s,3,true,0.9999999999999999,false,true,0.9999999999999999
1878,2466666,10,10,65m,104k,200,540ms,5,0.7999999999999999,26m,109k,82m,84k,14g,18g,300s,9s,3,false,0.7999999999999999,true,true,0.9999999999999999
1879,3100000,15,15,114m,71k,820,330ms,4,0.7999999999999999,8m,128k,38m,102k,12g,8g,400s,1s,4,false,0.9999999999999999,true,false,0.9999999999999999
1880,1200000,30,30,85m,49k,360,300ms,2,0.9999999999999999,8m,61k,78m,34k,8g,14g,260s,4s,2,true,0.6,false,false,0.6
1881,3100000,30,30,54m,62k,830,380ms,4,0.7999999999999999,24m,112k,40m,116k,9g,10g,360s,2s,1,true,0.7999999999999999,true,false,0.5
1882,1833333,30,30,39m,24k,840,570ms,2,0.9999999999999999,30m,94k,88m,116k,10g,16g,380s,10s,5,false,0.6,false,false,0.7
1883,3100000,10,10,104m,126k,240,560ms,2,0.7,42m,81k,120m,68k,10g,9g,260s,10s,8,true,0.5,true,false,0.6
1884,1833333,15,15,34m,72k,230,250ms,5,0.7999999999999999,18m,127k,74m,52k,10g,16g,200s,5s,4,true,0.7999999999999999,true,false,0.7
1885,1833333,20,20,115m,24k,320,340ms,5,0.7999999999999999,24m,104k,62m,62k,12g,15g,420s,4s,6,true,0.7,true,false,0.5
1886,1200000,20,20,104m,28k,900,240ms,4,0.7999999999999999,50m,97k,106m,98k,9g,14g,340s,3s,2,false,0.7,false,false,0.6
1887,1200000,10,10,100m,102k,620,490ms,1,0.5,58m,69k,42m,32k,9g,9g,220s,1s,6,true,0.7,true,false,0.8999999999999999
1888,3100000,20,20,43m,33k,400,750ms,5,0.6,6m,55k,44m,84k,11g,11g,340s,9s,2,false,0.7,false,true,0.7
1889,1200000,15,15,125m,66k,460,950ms,1,0.8999999999999999,28m,27k,48m,60k,10g,12g,240s,4s,3,true,0.5,false,true,0.7999999999999999
1890,1200000,20,20,71m,108k,260,640ms,1,0.8999999999999999,58m,35k,70m,64k,8g,8g,500s,6s,5,true,0.7999999999999999,true,true,0.5
1891,3100000,20,20,34m,80k,130,660ms,2,0.8999999999999999,56m,42k,108m,112k,10g,9g,400s,3s,1,false,0.9999999999999999,false,false,0.5
1892,1833333,10,10,96m,74k,450,300ms,3,0.5,56m,58k,46m,70k,8g,17g,280s,6s,1,false,0.9999999999999999,true,true,0.7
1893,3100000,10,10,50m,98k,590,720ms,1,0.7,50m,122k,76m,38k,14g,13g,480s,3s,1,false,0.5,false,false,0.9999999999999999
1894,3100000,20,20,84m,104k,460,730ms,5,0.5,34m,125k,122m,40k,9g,8g,100s,5s,3,false,0.5,true,true,0.7
1895,3100000,30,30,76m,126k,160,320ms,3,0.5,38m,87k,112m,122k,11g,16g,60s,10s,8,true,0.8999999999999999,false,true,0.7999999999999999
1896,2466666,10,10,99m,64k,670,690ms,1,0.5,46m,80k,30m,90k,10g,14g,360s,4s,6,false,0.7999999999999999,true,true,0.5
1897,3100000,10,10,116m,110k,650,420ms,3,0.7,18m,68k,94m,46k,13g,13g,160s,9s,6,true,0.6,true,true,0.8999999999999999
1898,2466666,10,10,121m,76k,450,830ms,2,0.5,42m,44k,102m,46k,11g,18g,260s,6s,3,false,0.7999999999999999,true,false,0.7
1899,1200000,30,30,99m,37k,690,710ms,4,0.7999999999999999,18m,55k,102m,124k,13g,16g,220s,9s,8,true,0.6,false,false,0.5
1900,1833333,15,15,115m,87k,250,340ms,1,0.6,34m,44k,30m,90k,14g,16g,360s,5s,6,false,0.7999999999999999,true,true,0.7
1901,2466666,30,30,64m,36k,860,190ms,1,0.7999999999999999,36m,61k,40m,64k,8g,8g,80s,9s,8,false,0.7,false,false,0.6
1902,2466666,30,30,102m,62k,540,650ms,2,0.5,12m,40k,94m,24k,13g,15g,400s,1s,3,false,0.7999999999999999,true,true,0.7
1903,1200000,15,15,95m,93k,370,970ms,1,0.8999999999999999,4m,123k,50m,26k,11g,17g,340s,3s,6,false,0.7999999999999999,false,false,0.9999999999999999
1904,2466666,15,15,112m,125k,340,660ms,4,0.6,46m,128k,102m,62k,14g,13g,20s,2s,1,false,0.6,true,true,0.5
1905,3100000,30,30,110m,100k,940,330ms,3,0.9999999999999999,64m,103k,96m,36k,9g,13g,120s,4s,8,true,0.8999999999999999,false,true,0.7
1906,1200000,15,15,101m,76k,310,880ms,3,0.8999999999999999,44m,41k,96m,86k,14g,17g,180s,2s,5,false,0.5,false,true,0.9999999999999999
1907,3100000,20,20,49m,48k,450,130ms,3,0.5,16m,108k,50m,124k,13g,18g,20s,10s,1,true,0.7,true,true,0.6
1908,3100000,10,10,71m,97k,880,450ms,5,0.9999999999999999,62m,98k,38m,94k,11g,12g,120s,1s,8,false,0.9999999999999999,false,true,0.5
1909,3100000,10,10,74m,71k,130,130ms,1,0.5,28m,83k,108m,26k,13g,16g,120s,2s,6,true,0.7999999999999999,false,true,0.6
1910,2466666,10,10,26m,50k,710,960ms,2,0.7999999999999999,60m,98k,68m,84k,14g,14g,360s,1s,1,true,0.7,true,false,0.8999999999999999
1911,3100000,15,15,74m,57k,900,550ms,1,0.7,20m,32k,120m,32k,9g,13g,220s,3s,2,false,0.5,true,true,0.5
1912,1833333,20,20,53m,101k,240,100ms,5,0.6,64m,75k,122m,88k,11g,8g,260s,4s,7,false,0.7999999999999999,false,false,0.6
1913,1833333,30,30,72m,121k,330,140ms,4,0.7999999999999999,6m,92k,128m,38k,13g,12g,140s,8s,8,false,0.5,true,false,0.8999999999999999
1914,2466666,20,20,74m,99k,730,760ms,5,0.7999999999999999,26m,112k,90m,44k,14g,16g,140s,10s,1,true,0.7,true,false,0.8999999999999999
1915,1200000,30,30,70m,83k,910,610ms,5,0.6,54m,96k,60m,74k,12g,9g,360s,9s,8,true,0.6,true,false,0.9999999999999999
1916,2466666,15,15,65m,125k,180,430ms,2,0.6,38m,75k,42m,122k,11g,11g,280s,7s,3,false,0.7,true,true,0.5
1917,1833333,15,15,25m,80k,390,150ms,5,0.6,64m,62k,108m,106k,11g,13g,60s,9s,6,false,0.7999999999999999,false,true,0.5
1918,2466666,15,15,58m,32k,180,670ms,2,0.5,16m,40k,110m,122k,13g,14g,20s,3s,2,false,0.7,false,true,0.5
1919,2466666,30,30,29m,53k,420,460ms,1,0.7,52m,89k,32m,38k,13g,9g,100s,7s,6,true,0.6,true,false,0.6
1920,3100000,15,15,123m,75k,380,120ms,1,0.7999999999999999,64m,65k,94m,48k,13g,15g,220s,9s,1,false,0.6,true,false,0.8999999999999999
1921,3100000,30,30,84m,110k,110,590ms,2,0.5,56m,98k,86m,66k,14g,9g,240s,4s,5,false,0.5,true,false,0.8999999999999999
1922,1200000,15,15,49m,92k,770,900ms,3,0.9999999999999999,16m,78k,118m,42k,12g,13g,240s,9s,1,true,0.5,false,false,0.6
1923,2466666,20,20,25m,78k,490,470ms,1,0.7,44m,62k,96m,124k,8g,15g,160s,6s,7,false,0.7,false,false,0.5
1924,1833333,10,10,90m,103k,770,460ms,3,0.7,46m,48k,110m,94k,9g,13g,100s,8s,3,false,0.7,true,false,0.7999999999999999
1925,3100000,20,20,62m,44k,640,180ms,2,0.6,48m,54k,46m,128k,10g,9g,180s,8s,6,false,0.8999999999999999,true,false,0.7
1926,1833333,15,15,30m,119k,550,170ms,5,0.9999999999999999,60m,122k,98m,70k,9g,9g,500s,3s,3,false,0.7999999999999999,true,false,0.7999999999999999
1927,3100000,10,10,65m,76k,440,910ms,4,0.8999999999999999,20m,62k,58m,96k,10g,12g,80s,10s,3,false,0.8999999999999999,true,true,0.6
1928,3100000,15,15,57m,32k,920,120ms,1,0.6,6m,88k,96m,38k,8g,16g,180s,1s,2,false,0.7,true,false,0.8999999999999999
1929,2466666,20,20,97m,57k,570,690ms,1,0.9999999999999999,40m,88k,56m,72k,8g,14g,280s,2s,4,true,0.6,false,true,0.7999999999999999
1930,1833333,10,10,31m,108k,420,720ms,3,0.7,32m,125k,54m,124k,13g,14g,120s,9s,2,false,0.7999999999999999,false,true,0.7999999999999999
1931,1200000,15,15,82m,93k,720,960ms,1,0.9999999999999999,54m,77k,86m,98k,9g,14g,60s,4s,6,true,0.8999999999999999,true,false,0.6
1932,3100000,15,15,50m,49k,490,970ms,1,0.9999999999999999,32m,72k,66m,104k,14g,11g,360s,6s,4,false,0.8999999999999999,false,false,0.5
